Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Guatemala,GTM,29765081824.3033,30459375065.0446,31637124683.7635,32437793855.0109,33460259674.7175,34551101284.6611,36409873403.3563,38705172408.0366,39975120007.4909,40185406335.126,41338521642.0274,43059051146.4009,44337843574.8185,45977273284.397,47896442435.6762,49879376398.5391,51421887413.549,52841305560.8527,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Guinea,GIN,5049265168.10567,5233984782.18311,5504299655.68013,5573026410.53525,5703441766.40492,5874389461.53479,5943715507.54435,6349521163.81372,6612176481.91928,6538276245.61414,6853467936.39129,7238091703.71796,7666363200.87543,7968018035.40333,8263428448.58193,8578674103.06299,9475497771.5086,10480310146.3464,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Guinea-Bissau,GNB,660498964.42588,674956671.269269,668307149.840494,672106543.994864,690666107.478887,720130606.909959,736761000.674145,760801183.943933,785173961.94352,811626276.096028,849050127.504407,917693960.144275,901976771.588471,931344271.765525,940327653.067488,998008131.225057,1060511440.73317,1123284986.04762,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Guyana,GUY,1795051267.97988,1835969850.69542,1856764540.27217,1845025602.60787,1873869849.44014,1837311443.57134,1931558343.10466,2067146794.49782,2108006990.70391,2182886735.2227,2273224261.15644,2391347770.89989,2517522600.23773,2643412954.02705,2745103039.06018,2831914391.33426,2925824400.90067,3011395060.04138,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Haiti,HTI,6556695399.76108,6488218919.22908,6471903362.41499,6495448169.40391,6266620794.5169,6379734003.44929,6523228358.69808,6741318083.48971,6798211055.17446,7007816740.32888,6622541528.56888,6988353355.2788,7189974061.95112,7494401366.58013,7705005174.04483,7798329610.05403,7911616492.26843,8004441867.12252,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Honduras,HND,10569704556.9194,10857538040.412,11265166701.8573,11777398118.373,12511401249.9967,13268415996.7103,14139785190.6771,15014801358.9561,15650167709.792,15269613868.5127,15839344591.9842,16446892853.4328,17125933703.7093,17604014377.0727,18142359318.8949,18839040425.3557,19545909275.2757,20481239263.2949,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,"Hong Kong SAR, China",HKG,153400895123.315,154261275971.074,156816826142.274,161609648467.509,175669728983.797,188648640222.02,201915790972.891,214969310482.259,219543730106.79,214145040905.272,228637697575.04,239645887720.961,243720605436.433,251279572791.243,258220961506.275,264386879658.877,270105365069.123,280346000937.197,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Hungary,HUN,107116662868.959,111230489494.696,116267235099.967,120741918770.183,126784952825.157,132348549363.811,137445520919.157,138043081318.142,139224057876.112,130035306170.647,130922638689.071,133098463934.149,130910618138.362,133654788388.71,139305356455.298,143995970044.202,147182870839.849,153053569271.399,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Iceland,ISL,10279352467.9624,10683077686.9643,10741888559.6855,10995044036.4811,11882815633.0412,12642190112.0744,13276472485.9658,14528215567.9068,14769226133.028,13808450397.2785,13310567802.9356,13571857440.1318,13750905539.0123,14343313507.9883,14658916160.793,15290908623.4238,16434890343.1097,17033486324.1295,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,India,IND,802754758764.541,841479377510.745,873489045365.11,942148616477.875,1016794518278.99,1111202106006.2,1214143477506.6,1333146054741.95,1385018195311.96,1502464745207.93,1656617073124.21,1766589321086.07,1862981302113.05,1981953270295.76,2128820518651.17,2302413591820.95,2466177043269.75,2630946826922.11,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Indonesia,IDN,453413616927.8,469933589927.668,491078136159.837,514553483744.126,540440020890.986,571204954434.66,602626663572.804,640863459320.351,679403088245.169,710851782010.382,755094160363.073,801681840622.493,850023661688.382,897261717986.537,942184637117.359,988128596686.365,1037863871681.45,1090459494378.56,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,"Iran, Islamic Rep.",IRN,316232660519.805,318694970501.462,341849916532.911,371709086133.176,387969534587.92,400345002659.641,420361433133.513,454645159600.385,455785666778.382,460377185304.724,487069570463.768,499956057362.969,462736543548.842,461838494677.119,483098855135.677,476718833681.84,540581254038.189,560881092997.928,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Iraq,IRQ,101597124725.723,103939260178.576,96767263419.0948,64736488915.1087,99796330468.1736,104187985160.487,114771608149.415,116352699697.206,125926324446.493,130181751588.159,138516722649.573,148969847232.097,169730925971.545,182630476345.383,183908889679.791,188465535167.112,213011576179.979,208595479618.89,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Ireland,IRL,163414057103.266,172898016410.76,183806626260.139,189540490699.058,202204122281.259,214349276918.52,226184930380.541,237966261911.276,228600078637.866,218023275125.765,221951354761.532,228576397928.588,228661324925.094,232408729622.713,251764610171.924,316108768452.787,332361374827.626,358293477609.585,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Isle of Man,IMN,3502043625.7396,3690319286.62794,3906903228.0892,4154123353.92638,4370137669.88112,4627975990.54242,4984330130.65895,5356014934.74178,5607747636.67464,5725510337.0448,5920177688.50433,6038581242.27441,6231815842.0272,6512247554.91843,6837859932.66434,6776319193.27037,7277766813.57238,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Israel,ISR,173804947124.9,173848911634.127,174130250815.726,175466815619.15,183485149612.196,191069409868.949,201025695292.859,212632020994.918,218986306632.79,222011837015.245,233609522091.468,244490659320.674,249239909173.576,259486548676.117,268335394223.054,276487272960.685,287807589783.365,297396080362.923,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Italy,ITA,2060209787378.25,2096720593691.64,2101931939042.18,2105112544373.91,2138414137787.3,2158721935302.66,2202038561569.49,2234493715312.88,2211022529983.72,2089813057939.95,2125058244242.92,2137311819312.35,2077060704620.29,2041165755679.07,2043486014884.01,2062939161297.74,2080644597198.96,2111901941464.1,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Jamaica,JAM,12347101288.5689,12513161104.0918,12763085337.6409,13231020580.7576,13406162921.142,13525986928.6205,13918122244.4502,14117423357.7557,14002827050.8032,13395573425.3542,13200286270.4683,13428092060.2385,13345520232.4441,13412757292.2195,13505052829.4645,13627252758.3973,13815398566.0144,13950590008.3936,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Japan,JPN,5348935478913.59,5370670124203.3,5377007127014.02,5459179633296.35,5579537505145.68,5672306823990.12,5752853952769.92,5848016735563.82,5784066298240.91,5470777391091.07,5700098114744.41,5693518985135.26,5778642194555.42,5894230516025.46,5916317345749.24,5996413817472.4,6052671805314.15,6156328720578.61,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Jordan,JOR,14339974666.67,15095492948.243,15968688821.7032,16633153996.0935,18058165848.0319,19529289369.2661,21109859431.3895,22835742224.5032,24487316381.7007,25828384110.2509,26425379436.6197,27108947011.2349,27827651432.2689,28614830798.3148,29500840467.5286,30206410880.2344,30811666897.1124,31418663970.6253,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Kazakhstan,KAZ,66851172842.3784,75876081176.0995,83311937131.3571,91059947284.5735,99801702223.8924,109482467339.61,121197091344.948,131983632474.649,136339092346.312,137975161454.468,148047348240.643,159002852010.452,166634988906.953,176633088241.371,184051677947.507,186260298082.879,188309161361.789,196029836977.623,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Kenya,KEN,26198643973.2382,27188928218.7225,27337613463.7899,28139282293.5283,29575595616.5174,31322527291.2531,33349876084.3647,35634585973.7449,35717358968.4514,36898510533.1698,40000088346.8041,42443399231.1785,44380180300.2798,46989149335.0829,49506419900.2816,52337439285.7018,55409227067.6174,58109837754.4971,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Kiribati,KIR,145368938.26335,143231159.759477,148655986.490905,151638508.170583,149167770.664732,156554009.173463,156476835.369473,159661056.450992,156321846.427942,157576722.409716,156120895.248578,158610338.316338,166086149.744381,173086305.455313,171878460.600625,189763115.564024,199497489.981409,200152719.092846,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,"Korea, Rep.",KOR,710035024103.399,742166287073.087,797327303663.042,820714650870.499,860928359316.68,894708410715.351,941019894278.935,992431541242.201,1020509644387.28,1027729851625.48,1094499338702.72,1134795395744.69,1160809420956.16,1194428840692.66,1234340056450.31,1268781059130.96,1305947523530.33,1345945672416.94,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Kosovo,XKX,3264020909.79645,4144455228.15204,4115404740.14602,4361511935.45099,4475440155.76829,4745453742.61489,4959143031.59618,5320470308.26797,5461187099.40037,5643681706.39633,5830463576.15894,6111058327.7978,6287994767.67834,6503750331.09388,6581669876.16051,6851153356.93246,7129075777.60333,7430486580.99283,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Kuwait,KWT,73401577459.8744,73936694347.5227,76154795184.9267,89344806001.3957,98960267620.3768,108931455687.369,117123372644.801,124141008374.04,127219511514.306,118217328332.17,115419050942.08,126532100488.486,134916608513.608,136466852756.455,137150383810.188,137963712491.277,142857292393.58,138762386601.535,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Kyrgyz Republic,KGZ,3205083428.31668,3375644644.52149,3375058863.31317,3612335496.27933,3866169244.16652,3859382252.51029,3979134973.9144,4319067496.68377,4681938960.69465,4817073516.79672,4794357795.07139,5079922899.93883,5075444938.11057,5629453576.20745,5855984962.71161,6082952722.9673,6346700787.57926,6637610601.9034,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Lao PDR,LAO,3582186704.57195,3788213052.16281,4012427672.83985,4255861752.18768,4526436482.44702,4848156050.11908,5266031526.29351,5666082925.92663,6109448405.32914,6567765473.09865,7127792629.58294,7700771122.88344,8318842593.38626,8986537875.29121,9670589852.94697,10373602257.4925,11102149874.6903,11867393084.3947,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Latvia,LVA,16418303264.3689,17479140765.3536,18720689361.2743,20298972875.2022,21991003259.1325,24343389028.1111,27237668361.0711,29955788645.9514,28893063840.1165,24731973839.1568,23757368290.0955,25273331011.2335,26293015995.5129,26931897162.4272,27432357431.7187,28247565848.6187,28871503534.3929,30184965729.4402,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Lebanon,LBN,21967850866.932,22811343687.7612,23592210159.801,24353553965.3731,25886311965.0415,26597769824.2123,27050313320.796,29577064026.0033,32312600017.3798,35561463072.8358,38419626605.3731,38772202673.4992,39857674714.6932,40914960465.34,41720605029.9171,41822123314.1625,42550138575.9867,43200771504.0796,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Lesotho,LSO,1628368842.50172,1686364541.37221,1698571053.31357,1776022102.82015,1806079037.3323,1868679957.09246,1947726893.05604,2041859819.40147,2179471649.64163,2226424186.11593,2361613522.46014,2524596361.14613,2676023464.64549,2725363040.48782,2810441002.48016,2888196341.5871,2980011718.65476,2911879739.43257,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Liberia,LBR,1749841725.75929,1800941880.67289,1868711652.88445,1305386047.41229,1339585173.56869,1410331507.46203,1523777251.70187,1669073677.23425,1788340491.35975,1883132183.29988,1998000000,2161851301.49241,2334665710.09338,2537875668.74673,2555669829.48595,2555669829.48595,2514789741.8834,2576870497.6872,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Libya,LBY,48026344512.6129,47179698570.1011,46727316322.5252,52809344317.7121,55165501857.1698,61714049045.1692,65725799949.0192,69900911108.9382,71765417108.4958,71198368527.333,74773444900.5368,28357141373.22,63275999127.2361,54670463262.268,41549552060.4744,37867414401.9124,36808842612.8967,46627921659.646,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,5082366478.08994,..,..,..,..,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Lithuania,LTU,24264340357.1111,25847450471.085,27594931858.1505,30503041625.9376,32501016178.3459,35012502275.965,37605683774.4175,41775008781.7614,42872888580.5938,36521628847.8295,37120517693.8622,39363759100.2663,40870192057.6716,42300068778.4613,43796470015.265,44687574443.1892,45735444769.2075,47486625803.5491,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Luxembourg,LUX,40777874110.4867,41810359657.136,43407293716.2571,44114523131.6617,45708017660.4699,47158078345.0882,49600152813.8211,53744023972.4248,53056323195.6279,50743806576.0564,53212476812.2957,54563666562.4044,54371319074.1956,56358248456.4083,59611199149.6447,61317077715.6898,63207264513.4942,64659730352.9251,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,"Macao SAR, China",MAC,9639976865.71363,9918418287.75558,10805818148.9532,12065060668.7005,15293130762.5317,16525674626.9376,18725978661.6875,21431442402.9457,22158738446.4692,22451454397.1095,28123640998.7253,34218688481.4739,37379527307.8944,41566105562.7928,41066849519.3467,32198666456.0589,31920753720.2613,34824298574.4152,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Madagascar,MDG,6781445103.03066,7189540561.32302,6278353422.6091,6892683532.63525,7255032154.37267,7588974026.87796,7970138367.75655,8467521105.2625,9071129493.65325,8707027002.4923,8729936135.74487,8856903643.14915,9125047117.67409,9330835548.94675,9640232448.08499,9940681351.04808,10356200860.8807,10788136744.3288,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Malawi,MWI,4376161603.65002,4158449146.00426,4229142782.05316,4470442420.49297,4712762648.79222,4866809938.68561,5095550005.41576,5584722806.06858,6011380928.01556,6512015360.82591,6959655570.89098,7297481087.69745,7435096950.09592,7821721991.37864,8267560145.18226,8499051829.16497,8710171729.46181,9058581256.68248,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Malaysia,MYS,162523121449.194,163364463537.301,172171422650.647,182137564217.193,194492752475.862,204863376672.565,216304682965.447,229929251901.524,241038904256.31,237390711216.665,255016609232.871,268516966253.764,283214119400.205,296507404302.878,314317779640.495,330321318804.135,344272143056.72,364573903324.951,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Maldives,MDV,1619839033.86103,1555958505.24055,1669051580.27634,1898547004.09401,2013100660.81844,1748799599.44967,2205437293.20646,2375561798.74616,2600891737.91487,2412877397.49706,2588176054.6875,2809898200.59291,2880634126.68671,3090375228.51505,3316887568.61166,3412565430.83556,3661313682.88582,3914372496.74833,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Mali,MLI,6071472019.62681,7005036095.98509,7222634110.29424,7881269147.98058,8004216841.12223,8527273414.25,8924830836.57373,9236630227.00142,9677529938.79202,10130347922.7255,10678749467.4697,11024767958.1827,10932581178.5301,11184422457.8225,11972181170.8491,12686032241.3252,13421822110.6944,14146600518.5282,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Malta,MLT,7141192052.98013,7184635761.5894,7398940397.35099,7587152317.88079,7620794701.98675,7909139072.84768,8053774834.43709,8374834437.08609,8655099337.74834,8441986754.96689,8741059602.64901,8856688741.72186,9096953642.38411,9516423841.0596,10288609271.5232,11278543046.3576,11868476821.1921,12630728476.8212,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Marshall Islands,MHL,136519163.561693,143841179.832335,147603854.460007,147854977.458852,148030245.081476,152345998.953014,154534759.0583,160180179.903528,157545417.237007,154968025.129917,164969100,166959486.461674,172732723.052274,177673015.764298,176328132.630446,175685334.397765,179041793.905222,185487298.48581,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Mauritania,MRT,2700573085.13625,2754822114.21783,2773141795.77539,2938927238.02706,3107839833.92927,3386595113.60209,4025615109.71632,4139050372.59189,4183750757.63632,4140152656.44537,4337791006.84248,4541843581.79999,4805046967.80968,5097686760.36078,5382114428.79066,5457464030.62998,5566613311.25537,5761444777.48513,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Mauritius,MUS,6599291890.35494,6769129305.69308,6912182214.95677,7164950792.50338,7576632208.42984,7670687576.46923,8325621146.26471,8802438251.80123,9276640409.25034,9584158304.32842,10003670690.3497,10411565235.5826,10775566009.3485,11137661606.6507,11554745826.5908,11965292676.3124,12424514916.8608,12898941212.7174,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Mexico,MEX,915216005402.792,911514962239.03,911151773828.818,924330515307.736,960569732547.578,982737828708.375,1026912659604.72,1050443805732.82,1062456519192.32,1006297786022.87,1057801295584.05,1096548640919.65,1136488480758.67,1151877579920.19,1184180145123.71,1223115888816.33,1258560069643.2,1284253191330.19,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,"Micronesia, Fed. Sts.",FSM,290800111.363042,295880951.523719,297655939.973105,303450791.213711,293950477.122429,299996309.623985,299604166.707487,293724716.417458,287210712.04182,290591735.701513,296525300,306450200.926878,300353437.593833,288764224.832153,282538297.972131,296471675.711075,298546977.441053,308100480.719167,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Moldova,MDA,3524173901.54317,3739148519.43694,4030802095.98931,4296835030.54075,4614800815.93701,4960910881.53213,5199034597.33391,5355005645.59355,5772696091.31765,5426334310.87913,5811604051.96737,6206793144.22054,6163345582.70734,6742700073.59761,7066349660.23491,7038084252.44231,7354798041.3823,7685763945.87477,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Monaco,MCO,4458830512.40998,4556377719.14241,4603148729.55828,4653209637.83115,4768166517.72413,4858543046.35761,5140529801.3245,5882251655.62914,5925298013.24503,5254701986.75497,5362649006.62252,5741986754.96689,5798543046.35761,6353509933.77483,6809668874.17219,7146225165.56292,7375894039.7351,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Mongolia,MNG,3837047132.18431,3950344027.42331,4137312959.549,4427116613.5692,4897515726.07987,5252765131.74542,5702204050.40528,6286566854.31684,6846094435.54697,6759244954.07071,7189481824.07288,8432599135.69306,9471480157.75525,10574804943.2739,11408652157.2819,11680159346.4038,11816629563.8777,12443108087.7382,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Montenegro,MNE,2995580157.85168,3028531539.58805,3086073638.84023,3163225479.81122,3302407400.92293,3441108511.76168,3737043843.77318,3991162825.14978,4278526548.56056,4030372008.74404,4139192052.98013,4271646198.67549,4156311751.31125,4301782662.60716,4379214750.53407,4528108052.05224,4659423185.56174,4878416075.28316,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Morocco,MAR,57519650790.1246,61730070507.7354,63656943581.251,67451637210.908,70687304633.4949,73014076004.5985,78544623310.6445,81318500633.8362,86135221236.4504,89790590993.4885,93216746661.5977,98106615021.8513,101059586129.684,105643067055.469,108463202314.752,113383503344.942,114660176026.022,119346918537.72,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Mozambique,MOZ,4635073219.14203,5224699298.9958,5684162363.79798,6053667401.42283,6526530628.5153,7095687688.53239,7794687818.33219,8373526089.74505,8949306946.82385,9517718748.44741,10154238250.1818,10876976988.9172,11659922005.0362,12492636711.0012,13422597262.8268,14307681441.3748,14846118924.9258,15400912189.5206,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Myanmar,MMR,15984737489.9273,17798045642.4078,19938352012.1209,22698616844.6237,25777607411.1761,29275358077.5655,33103433579.0233,37073010378.8848,40874960811.6237,45187272895.3094,49540813342.4834,52310879190.5434,56146663569.5951,60877582017.3893,65742258214.0691,70339509334.1836,74463144017.5661,79495831532.5896,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Namibia,NAM,7199915045.82318,7284726354.71366,7633567223.21743,7957214770.38051,8933529063.85859,9159481473.51789,9807347654.73663,10334398850.0412,10608240991.819,10639638302.9374,11282192605.0374,11856607186.6558,12456750940.0066,13156162589.0949,13991799668.839,14843393221.7746,14938635789.2625,14797041273.722,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Nauru,NRU,..,..,..,..,..,..,..,29694454.4671896,39915075.05959,43371600.1641885,49248810.5726872,55003298.714554,60551234.7886973,81268829.1817221,110951536.071344,114067267.372321,125930267.741209,131162273.816681,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Nepal,NPL,10899840166.6306,11423020739.7111,11436744718.846,11887928617.3548,12444593148.5962,12877563074.7127,13310843466.2677,13764950914.3225,14605251495.759,15267319043.3731,16002656434.4746,16550239851.6396,17341538638.0319,18057549555.5864,19139013428.6013,19774984746.8631,19891395830.2133,21463958187.2336,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Netherlands,NLD,734694499629.564,750301352928.755,751078890078.633,753211372649.05,768506883558.122,785109444991.006,812734596109.533,842793366571.063,857112938103.204,824820492155.789,836389937229.197,850304340566.79,841316305639.71,839714950916.638,851636302587.527,870889730163.844,890135883868.605,918283870215.63,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,New Zealand,NZL,111769050448.34,116013643412.213,121884620353.029,127418511260.439,131584625304.266,135951795046.862,139449716342.03,144693608697.76,142457330738.47,145186905291.592,146583831538.331,150535436255.419,154297943910.046,157411691834.191,162991922799.551,170219465391.419,176128560656.594,181462890712.787,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Nicaragua,NIC,6560773679.79844,6755027921.78621,6805956707.33351,6977516698.90499,7348174281.94341,7662852374.35628,7981019307.60974,8386163942.29644,8674288797.14942,8388673512.16763,8758622328.66962,9311876958.36283,9916789200.31374,10405398732.2837,10903344947.3144,11423282813.3338,11955466051.3827,12536632610.9898,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Niger,NER,3657575695.05937,3917422330.58058,4034910606.92586,4248760869.02487,4253009629.92941,4444395063.24911,4702169976.98561,4850127065.43211,5315142490.83555,5277262669.91576,5718664504.91341,5849222100.87591,6542344343.36383,6887022187.35269,7405549053.88734,7726733075.77883,8107346610.4362,8504074484.1656,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Nigeria,NGA,169200011887.95,179212735021.733,206684534275.666,221870049982.543,242394268148.13,258000863158.455,273634239781.746,291669829237.058,311399755437.31,336426720549.032,363359886203.263,382646753549.868,398832945309.058,425440428748.346,452284522849.836,464282244064.115,456775408619.475,460456500518.969,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,North Macedonia,MKD,7017710078.96866,6802458901.68212,6904064881.54553,7057514742.02549,7387414384.86513,7736376122.17433,8133795710.16142,8660335906.47652,9134229607.6711,9101472903.22735,9407168702.4313,9627285730.14823,9583392749.46174,9863680783.27402,10221697015.4563,10615805818.6144,10918190832.9895,10944451376.2916,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Northern Mariana Islands,MNP,..,..,1456241935.48387,1462189826.30273,1416589330.02481,1237161290.32258,1151908188.58561,1074585607.94045,955627791.563275,788095533.498759,799000000,737538461.538462,741503722.084367,759347394.540943,788095533.498759,814861042.183623,1044846153.84615,1307544665.01241,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Norway,NOR,366955399845.581,374607623675.72,379993390464.635,383488728840.48,398671193464.773,409135198146.973,418934364461.602,431439784971.736,433514113608.162,426183200887.908,429130952709.224,433301826113.332,445094684704.26,449743204980.008,458626161483.524,467661545335.723,472765907756.79,481837084285.123,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Oman,OMN,42407802340.7022,44308712613.7841,43821066319.896,42651495448.6346,43202600780.2341,44278543563.0689,46657217165.1496,48734720416.1248,52730819245.7737,55953966189.8569,58642392717.8153,57992197659.2978,63404421326.3979,66176853055.9168,67997399219.7659,71219765929.7789,75054356306.8921,74849701690.5071,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Pakistan,PAK,117555262343.91,119885776649.102,123751409564.262,129748800033.821,139309432952.151,149990711055.44,159256450281.251,166953023525.452,169793571392.451,174601545521.839,177406854514.885,182282709027.43,188675424552.08,196970457770.58,206178251481.055,215932848620.679,227866886765.975,240856714914.19,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Palau,PLW,176303005.849029,188014823.424213,195465098.087253,189140480.525738,198305355.221769,207215720.783544,202658472.047936,204536778.774742,193583088.287261,182103869.996642,182863000,192713097.530363,199645404.831355,195444962.626798,204777169.942472,226137421.854038,227328191.325769,219211286.341691,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Panama,PAN,16647507042.6926,16743109145.9577,17116338065.8118,17836164969.0704,19177815505.9488,20556945802.2459,22335628468.3681,25012326921.8513,27477455533.6189,27818998195.0188,29440287600,32771051605.8051,35975676272.1291,38459234340.855,40407814956.7071,42724269829.1143,44846154386.8839,47232508570.5691,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Papua New Guinea,PNG,9607801720.43793,9596148551.70579,9580900220.50172,9788240721.90888,10054595953.9024,10692539548.0695,10937876243.438,12151737734.1615,12115978030.7861,12940537475.4444,14250726289.854,14408526151.1887,15078295061.1831,15655783399.2449,18070132678.1214,19027666646.6262,19330660417.7144,19822767444.4862,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Paraguay,PRY,19005701526.3586,18847183576.3273,18843149450.7086,19657313979.9291,20454893447.1486,20891296689.2966,21895565804.2224,23082660807.8578,24550515090.9268,24487181775.1697,27215968615.5548,28372405343.9011,28219616269.0248,30595001137.8313,32082190602.0107,33070442062.4899,34496738801.8119,36294202789.0535,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Peru,PER,85798462918.4744,86328605036.3513,91036560493.9424,94828254301.3356,99530031846.4096,105785554389.544,113750041982.731,123439711646.329,134705521240.862,136181656212.925,147528937028.778,156863376722.64,166494356217.325,176238468734.981,180425935063.003,186292249117.558,193653231881.727,198549227551.558,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Philippines,PHL,125348175702.195,128975735689.221,133678066315.986,140322359077.992,149720622534.59,156873776537.453,165098606450.348,176022623675.058,183332415224.715,185437680419.182,199590775190.258,206895301780.44,220723809025.295,236315792450.895,250838103974.997,266055320224.315,284348525313.875,303355852257.339,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Poland,POL,326160149384.886,330230645787.048,336972647511.357,348977202208.442,366899448220.977,379717662035.348,403182709818.616,431545815100.972,449885267102.165,462573200252.014,479257883741.752,503303378983.321,511396027456.312,518514109493.65,535720728189.143,556286765924.993,573323606459.528,600876081838.379,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Portugal,PRT,221371306250.717,225673226409.828,227408192515.552,225283733440.933,229364935350.672,231123669975.015,234713145002.77,240562202318.314,241041576028.509,233863105282.21,238303443425.21,233949991367.372,224525885052.579,221988392688.779,223971165762.163,228052070073.727,231745178666.337,237955548774.292,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Puerto Rico,PRI,92068670407.3471,97881399724.295,98778442996.8102,98831210248.1345,107477633535.329,105342119080.608,103857412434.338,102649751314.272,100756752050.85,98789551891.8258,98381300000,98028592583.2526,98057290562.043,97756424655.3687,96592767902.4776,95579081232.2979,94310815718.0093,92066818924.8445,..
